NZ_CP006842.1	0.013796863438185815
NZ_CP006843.1	0.9999999998611655
NZ_CP007360.2	7.082627905514284e-06
NZ_CP007546.1	7.706535462287505e-06
NZ_CP004887.1	1.9171421763239687e-07
NZ_CP005081.1	1.4375746936025909e-06
NZ_CP007793.1	0.4721663328523579
NZ_CP007794.1	0.9976992599096074
NZ_CP007795.1	0.9999884237608513
NZ_CP007796.1	0.9998822429530648
NZ_CP007797.1	0.9999896207254881
NZ_CP007798.1	0.999979977433583
NZ_CP007473.1	0.0007342483611552093
NZ_CP007474.1	0.0012909529383792495
NZ_CP007475.1	0.0010932777855042974
NZ_CP007476.1	0.0009002586910429699
NZ_CP007477.1	0.0006906367095289482
NZ_CP007478.1	0.0007563338482417831
NZ_CP007479.1	0.0006173889652758481
NZ_CP007480.1	0.0008390853710344
NZ_CP007481.1	0.06828889170239447
NZ_CP007566.1	2.7741093469801387e-06
NZ_CP015727.1	2.255867438187525e-06
NZ_CP015730.1	0.9561587193398884
NZ_CP015728.1	0.9973217500430458
NZ_CP015729.1	0.6889173634752626
NZ_CP015614.1	2.261934869921745e-08
NZ_CP007576.1	2.76509590854476e-06
NZ_CP007581.1	1.2480865175735747e-05
NZ_CP007582.1	0.9999999999999998
NZ_AP017977.1	5.011430643221064e-07
NZ_AP017978.1	5.15016521891366e-18
NZ_CP007557.1	3.549452242480639e-05
NZ_CP007558.1	1.0
NZ_CP011972.2	6.821486827107372e-06
NZ_CP011973.1	0.999999943781716
NZ_CP007514.1	1.1680990355638115e-09
NZ_CP007515.1	0.9999552332590982
NZ_CP007516.1	0.9999998350122269
NZ_CP007517.1	0.7791483123216165
NZ_CP007509.1	6.982639023391794e-07
NZ_CP007510.1	0.9999999999886979
NZ_CP007133.1	9.448868085175047e-06
NZ_CP007135.1	0.9999999999999174
NZ_CP007134.1	0.999999267900296
NZ_CP007136.1	1.0765449756011904e-05
NZ_CP007138.1	0.9999997534447314
NZ_CP007137.1	1.0
NZ_CP007600.1	8.544544531468991e-06
NZ_CP007603.1	2.3697442514095432e-05
NZ_CP007604.1	6.160096582606142e-06
NZ_CP007605.1	8.687490779174218e-06
NZ_CP006890.1	1.0299803770056166e-06
NZ_CP007606.1	5.9725595694774e-06
NZ_CP004858.1	8.820463008653628e-06
NZ_CP004863.1	0.883770753489742
NZ_CP004859.1	0.5777953333687695
NZ_CP004861.1	1.0
NZ_CP004860.1	0.9999993683238735
NZ_CP004862.1	0.9422113167097469
NZ_CP004869.1	1.0
NZ_CP004867.1	0.9938311220166288
NZ_CP004866.1	0.8775086300020561
NZ_CP004865.1	0.9993064584861248
NZ_CP004864.1	0.9811701353884935
NZ_CP004868.1	0.9999999999999987
NZ_HG939456.1	9.528907348834705e-07
NZ_HG969192.1	1.0121585253058769e-08
NZ_HG969193.1	0.5681890961343311
NZ_HG322950.1	3.3939934275501665e-08
NZ_CP015376.1	3.1316301564810833e-06
NZ_CP007564.1	1.0443287515273159e-05
NZ_CP007620.1	4.6050484615860425e-07
NZ_CP007629.1	1.778424442018303e-09
NZ_CP007630.1	5.410961221082992e-07
NZ_CP007656.1	1.8682638149190069e-07
NZ_CP011454.1	6.197114925081498e-09
NZ_CP007659.1	1.7074046483893926e-05
NZ_CP007574.1	2.1575324522016338e-05
NZ_CP007575.1	0.9703929537867767
NZ_CP007521.1	0.0036524017153988695
NZ_CP007535.2	1.704546168816879e-06
NZ_CP008850.1	0.990138150539962
NZ_CP008851.1	0.9999999975651557
NZ_CP007690.1	5.1826767917170055e-06
NZ_CP007755.1	0.0001010598711651934
NZ_CP007731.1	3.7993972964539655e-06
NZ_CP007732.1	1.0
NZ_CP007733.1	0.999999999836579
NZ_CP007734.1	0.3627597302707714
NZ_CP007735.1	0.9999728426644015
NZ_CP007736.1	1.0
NZ_CP007243.1	4.221720965136205e-08
NZ_CP005927.1	6.741849514008844e-06
NZ_CP005933.1	0.0002332976004754952
NZ_CP007744.1	1.5337500243896225e-05
